#Ensembl.ID	Symbol
ENSGALG00000044276	ENSGALG00000044276
ENSGALG00000046234	ENSGALG00000046234
ENSGALG00000033261	ENSGALG00000033261
ENSGALG00000032020	ENSGALG00000032020
ENSGALG00000036904	ENSGALG00000036904
ENSGALG00000036321	ENSGALG00000036321
ENSGALG00000029860	CDAL
ENSGALG00000042066	ENSGALG00000042066
ENSGALG00000041011	ENSGALG00000041011
ENSGALG00000039035	EMC8L
ENSGALG00000043807	ENSGALG00000043807
ENSGALG00000032543	ENSGALG00000032543
ENSGALG00000032050	ENSGALG00000032050
ENSGALG00000037244	ENSGALG00000037244
ENSGALG00000030605	B4GALT3L
ENSGALG00000034766	ENSGALG00000034766
ENSGALG00000040242	ENSGALG00000040242
ENSGALG00000029951	ENSGALG00000029951
ENSGALG00000046061	ENSGALG00000046061
ENSGALG00000042842	ENSGALG00000042842
ENSGALG00000043250	ENSGALG00000043250
ENSGALG00000033623	ENSGALG00000033623
ENSGALG00000035373	ENSGALG00000035373
ENSGALG00000043123	ENSGALG00000043123
ENSGALG00000037116	ENSGALG00000037116
ENSGALG00000042785	ENSGALG00000042785
ENSGALG00000037857	ENSGALG00000037857
ENSGALG00000043730	ENSGALG00000043730
ENSGALG00000035133	ENSGALG00000035133
ENSGALG00000044713	ENSGALG00000044713
ENSGALG00000044898	ENSGALG00000044898
ENSGALG00000038687	ENSGALG00000038687
ENSGALG00000044282	ENSGALG00000044282
ENSGALG00000039150	ENSGALG00000039150
ENSGALG00000043978	ENSGALG00000043978
ENSGALG00000038980	ENSGALG00000038980
ENSGALG00000029693	ENSGALG00000029693
ENSGALG00000044116	ENSGALG00000044116
ENSGALG00000033717	ENSGALG00000033717
ENSGALG00000035617	ENSGALG00000035617
ENSGALG00000036900	ENSGALG00000036900
ENSGALG00000045821	ENSGALG00000045821
ENSGALG00000045974	ENSGALG00000045974
ENSGALG00000041441	ENSGALG00000041441
ENSGALG00000037142	ENSGALG00000037142
ENSGALG00000033135	LOC107051264
ENSGALG00000042187	ENSGALG00000042187
ENSGALG00000036751	ENSGALG00000036751
ENSGALG00000036308	ENSGALG00000036308
ENSGALG00000035405	ENSGALG00000035405
ENSGALG00000043378	ENSGALG00000043378
ENSGALG00000044212	ENSGALG00000044212
ENSGALG00000045748	ENSGALG00000045748
ENSGALG00000034883	ENSGALG00000034883
ENSGALG00000032457	ENSGALG00000032457
ENSGALG00000039030	ENSGALG00000039030
ENSGALG00000035745	ENSGALG00000035745
ENSGALG00000029482	ENSGALG00000029482
ENSGALG00000035660	ENSGALG00000035660
ENSGALG00000041875	ENSGALG00000041875
ENSGALG00000044486	ENSGALG00000044486
ENSGALG00000038040	ENSGALG00000038040
ENSGALG00000045450	ENSGALG00000045450
ENSGALG00000035355	ENSGALG00000035355
ENSGALG00000037399	ENSGALG00000037399
ENSGALG00000038053	ENSGALG00000038053
ENSGALG00000044376	ENSGALG00000044376
ENSGALG00000036982	ENSGALG00000036982
ENSGALG00000042021	ENSGALG00000042021
ENSGALG00000033350	ENSGALG00000033350
ENSGALG00000041566	ENSGALG00000041566
ENSGALG00000045148	ENSGALG00000045148
ENSGALG00000041171	ENSGALG00000041171
ENSGALG00000030462	ENSGALG00000030462
ENSGALG00000045862	ENSGALG00000045862
ENSGALG00000031943	ENSGALG00000031943
ENSGALG00000046664	ENSGALG00000046664
ENSGALG00000045561	ENSGALG00000045561
ENSGALG00000039503	ENSGALG00000039503
ENSGALG00000033685	ENSGALG00000033685
ENSGALG00000042490	ENSGALG00000042490
ENSGALG00000046606	ENSGALG00000046606
ENSGALG00000031046	ENSGALG00000031046
ENSGALG00000030508	ENSGALG00000030508
ENSGALG00000034942	ENSGALG00000034942
ENSGALG00000040108	ENSGALG00000040108
ENSGALG00000039279	ENSGALG00000039279
ENSGALG00000039994	ENSGALG00000039994
ENSGALG00000043742	ENSGALG00000043742
ENSGALG00000031513	ENSGALG00000031513
ENSGALG00000044334	ENSGALG00000044334
ENSGALG00000042620	ENSGALG00000042620
ENSGALG00000035995	ENSGALG00000035995
ENSGALG00000046339	ENSGALG00000046339
ENSGALG00000033582	ENSGALG00000033582
ENSGALG00000038353	ENSGALG00000038353
ENSGALG00000035479	ENSGALG00000035479
ENSGALG00000034599	ENSGALG00000034599
ENSGALG00000031064	ENSGALG00000031064
ENSGALG00000039445	ENSGALG00000039445
ENSGALG00000033048	ENSGALG00000033048
ENSGALG00000041022	ENSGALG00000041022
ENSGALG00000030777	ENSGALG00000030777
ENSGALG00000045114	ENSGALG00000045114
ENSGALG00000031686	ENSGALG00000031686
ENSGALG00000030559	ENSGALG00000030559
ENSGALG00000033791	MAP3K12
ENSGALG00000045834	ENSGALG00000045834
ENSGALG00000029441	ENSGALG00000029441
ENSGALG00000046332	ENSGALG00000046332
ENSGALG00000036168	ENSGALG00000036168
ENSGALG00000042413	ENSGALG00000042413
ENSGALG00000045041	ENSGALG00000045041
ENSGALG00000034940	ENSGALG00000034940
ENSGALG00000044357	ENSGALG00000044357
ENSGALG00000036368	ENSGALG00000036368
ENSGALG00000045915	ENSGALG00000045915
ENSGALG00000037846	H2AFV
ENSGALG00000039850	ENSGALG00000039850
ENSGALG00000029952	ENSGALG00000029952
ENSGALG00000043617	ENSGALG00000043617
ENSGALG00000030868	ENSGALG00000030868
ENSGALG00000031505	ENSGALG00000031505
ENSGALG00000034596	ENSGALG00000034596
ENSGALG00000044729	ENSGALG00000044729
ENSGALG00000042248	ENSGALG00000042248
ENSGALG00000045597	ENSGALG00000045597
ENSGALG00000041465	ENSGALG00000041465
ENSGALG00000032433	ENSGALG00000032433
ENSGALG00000046305	ENSGALG00000046305
ENSGALG00000031854	ENSGALG00000031854
ENSGALG00000046110	ENSGALG00000046110
ENSGALG00000037840	ENSGALG00000037840
ENSGALG00000031549	ENSGALG00000031549
ENSGALG00000037916	ENSGALG00000037916
ENSGALG00000035948	ENSGALG00000035948
ENSGALG00000040831	ENSGALG00000040831
ENSGALG00000043071	ENSGALG00000043071
ENSGALG00000038429	ENSGALG00000038429
ENSGALG00000035572	ENSGALG00000035572
ENSGALG00000039918	ENSGALG00000039918
ENSGALG00000042568	ENSGALG00000042568
ENSGALG00000033594	MIR1623
ENSGALG00000039763	ENSGALG00000039763
ENSGALG00000042942	ENSGALG00000042942
ENSGALG00000032759	ENSGALG00000032759
ENSGALG00000035983	ENSGALG00000035983
ENSGALG00000042860	ENSGALG00000042860
ENSGALG00000036463	ENSGALG00000036463
ENSGALG00000036715	ENSGALG00000036715
ENSGALG00000039271	ENSGALG00000039271
ENSGALG00000032283	ENSGALG00000032283
ENSGALG00000045302	ENSGALG00000045302
ENSGALG00000039089	ENSGALG00000039089
ENSGALG00000043215	ENSGALG00000043215
ENSGALG00000033152	ENSGALG00000033152
ENSGALG00000045798	ENSGALG00000045798
ENSGALG00000041341	ENSGALG00000041341
ENSGALG00000044956	ENSGALG00000044956
ENSGALG00000029953	ENSGALG00000029953
ENSGALG00000034895	ENSGALG00000034895
ENSGALG00000031362	ENSGALG00000031362
ENSGALG00000034569	ENSGALG00000034569
ENSGALG00000045130	ENSGALG00000045130
ENSGALG00000039496	ENSGALG00000039496
ENSGALG00000040887	ENSGALG00000040887
ENSGALG00000046251	ENSGALG00000046251
ENSGALG00000036413	CDC37
ENSGALG00000042272	ENSGALG00000042272
ENSGALG00000032811	ENSGALG00000032811
ENSGALG00000041035	ENSGALG00000041035
ENSGALG00000037448	ENSGALG00000037448
ENSGALG00000034997	ENSGALG00000034997
ENSGALG00000034734	ENSGALG00000034734
ENSGALG00000040500	ENSGALG00000040500
ENSGALG00000037398	ENSGALG00000037398
ENSGALG00000042579	ENSGALG00000042579
ENSGALG00000046298	ENSGALG00000046298
ENSGALG00000042512	ENSGALG00000042512
ENSGALG00000030727	ENSGALG00000030727
ENSGALG00000037896	ENSGALG00000037896
ENSGALG00000035858	ENSGALG00000035858
ENSGALG00000030127	ENSGALG00000030127
ENSGALG00000034642	ENSGALG00000034642
ENSGALG00000036351	ENSGALG00000036351
ENSGALG00000037282	ENSGALG00000037282
ENSGALG00000034677	ENSGALG00000034677
ENSGALG00000032553	ENSGALG00000032553
ENSGALG00000033146	ENSGALG00000033146
ENSGALG00000040072	ENSGALG00000040072
ENSGALG00000030928	ENSGALG00000030928
ENSGALG00000030681	ENSGALG00000030681
ENSGALG00000043508	ENSGALG00000043508
ENSGALG00000033457	ENSGALG00000033457
ENSGALG00000037178	ENSGALG00000037178
ENSGALG00000040468	ENSGALG00000040468
ENSGALG00000041105	ENSGALG00000041105
ENSGALG00000045678	ENSGALG00000045678
ENSGALG00000045094	ENSGALG00000045094
ENSGALG00000035407	ENSGALG00000035407
ENSGALG00000033305	ENSGALG00000033305
ENSGALG00000037649	ENSGALG00000037649
ENSGALG00000043932	ENSGALG00000043932
ENSGALG00000031192	ENSGALG00000031192
ENSGALG00000030617	ENSGALG00000030617
ENSGALG00000040683	ENSGALG00000040683
ENSGALG00000042204	ENSGALG00000042204
ENSGALG00000036839	ENSGALG00000036839
ENSGALG00000030334	ENSGALG00000030334
ENSGALG00000045795	ENSGALG00000045795
ENSGALG00000044055	ENSGALG00000044055
ENSGALG00000035143	ENSGALG00000035143
ENSGALG00000041290	ENSGALG00000041290
ENSGALG00000037287	ENSGALG00000037287
ENSGALG00000043627	ENSGALG00000043627
ENSGALG00000046418	ENSGALG00000046418
ENSGALG00000032168	ENSGALG00000032168
ENSGALG00000039971	ENSGALG00000039971
ENSGALG00000038991	ENSGALG00000038991
ENSGALG00000034372	ENSGALG00000034372
ENSGALG00000043154	ENSGALG00000043154
ENSGALG00000046185	ENSGALG00000046185
ENSGALG00000031445	ENSGALG00000031445
ENSGALG00000037045	ENSGALG00000037045
ENSGALG00000045089	ENSGALG00000045089
ENSGALG00000032515	ENSGALG00000032515
ENSGALG00000032157	ENSGALG00000032157
ENSGALG00000035112	ENSGALG00000035112
ENSGALG00000035818	ENSGALG00000035818
ENSGALG00000041049	ENSGALG00000041049
ENSGALG00000042582	ENSGALG00000042582
ENSGALG00000043638	UTS2L
ENSGALG00000030757	ENSGALG00000030757
ENSGALG00000036735	ENSGALG00000036735
ENSGALG00000037866	ENSGALG00000037866
ENSGALG00000042817	ENSGALG00000042817
ENSGALG00000030779	ENSGALG00000030779
ENSGALG00000032921	ENSGALG00000032921
ENSGALG00000033574	ENSGALG00000033574
ENSGALG00000034624	ENSGALG00000034624
ENSGALG00000032487	ENSGALG00000032487
ENSGALG00000038434	ENSGALG00000038434
ENSGALG00000037927	ENSGALG00000037927
ENSGALG00000033915	ENSGALG00000033915
ENSGALG00000039651	ENSGALG00000039651
ENSGALG00000045824	ENSGALG00000045824
ENSGALG00000039060	ENSGALG00000039060
ENSGALG00000037059	ENSGALG00000037059
ENSGALG00000041006	ENSGALG00000041006
ENSGALG00000035399	ENSGALG00000035399
ENSGALG00000030854	ENSGALG00000030854
ENSGALG00000032380	ENSGALG00000032380
ENSGALG00000035263	ENSGALG00000035263
ENSGALG00000036571	ECT2L
ENSGALG00000035301	LOC107057167
ENSGALG00000030553	ENSGALG00000030553
ENSGALG00000036206	ENSGALG00000036206
ENSGALG00000043778	ENSGALG00000043778
ENSGALG00000031968	ENSGALG00000031968
ENSGALG00000038905	GNG3
ENSGALG00000033177	ENSGALG00000033177
ENSGALG00000031357	ENSGALG00000031357
ENSGALG00000044337	ENSGALG00000044337
ENSGALG00000046578	ENSGALG00000046578
ENSGALG00000036610	ENSGALG00000036610
ENSGALG00000045495	ENSGALG00000045495
ENSGALG00000039567	MIR124-2
ENSGALG00000033531	ENSGALG00000033531
ENSGALG00000034687	ENSGALG00000034687
ENSGALG00000045262	ENSGALG00000045262
ENSGALG00000030393	ENSGALG00000030393
ENSGALG00000041985	ENSGALG00000041985
ENSGALG00000032823	ENSGALG00000032823
ENSGALG00000035481	ENSGALG00000035481
ENSGALG00000037818	ENSGALG00000037818
ENSGALG00000041189	ENSGALG00000041189
ENSGALG00000040438	ENSGALG00000040438
ENSGALG00000040160	ENSGALG00000040160
ENSGALG00000038670	ENSGALG00000038670
ENSGALG00000035531	ENSGALG00000035531
ENSGALG00000035546	ENSGALG00000035546
ENSGALG00000042980	ENSGALG00000042980
ENSGALG00000043238	ENSGALG00000043238
ENSGALG00000039799	ENSGALG00000039799
ENSGALG00000043319	ENSGALG00000043319
ENSGALG00000046072	ENSGALG00000046072
ENSGALG00000031745	ENSGALG00000031745
ENSGALG00000039103	ENSGALG00000039103
ENSGALG00000033601	ENSGALG00000033601
ENSGALG00000038842	ENSGALG00000038842
ENSGALG00000040158	ENSGALG00000040158
ENSGALG00000040533	ENSGALG00000040533
ENSGALG00000037831	ENSGALG00000037831
ENSGALG00000038591	ENSGALG00000038591
ENSGALG00000046380	ENSGALG00000046380
ENSGALG00000046493	ENSGALG00000046493
ENSGALG00000037021	TMEM52
ENSGALG00000042282	SNRPD2
ENSGALG00000039566	ENSGALG00000039566
ENSGALG00000046266	ENSGALG00000046266
ENSGALG00000035015	ENSGALG00000035015
ENSGALG00000042433	ENSGALG00000042433
ENSGALG00000037823	ENSGALG00000037823
ENSGALG00000040215	ENSGALG00000040215
ENSGALG00000041713	ENSGALG00000041713
ENSGALG00000029662	ENSGALG00000029662
ENSGALG00000039810	ENSGALG00000039810
ENSGALG00000045313	ENSGALG00000045313
ENSGALG00000030150	ENSGALG00000030150
ENSGALG00000045378	ENSGALG00000045378
ENSGALG00000038531	ENSGALG00000038531
ENSGALG00000046400	ENSGALG00000046400
ENSGALG00000045906	ENSGALG00000045906
ENSGALG00000037207	ENSGALG00000037207
ENSGALG00000033273	ENSGALG00000033273
ENSGALG00000040053	ENSGALG00000040053
ENSGALG00000042428	ENSGALG00000042428
ENSGALG00000043023	ENSGALG00000043023
ENSGALG00000033509	ENSGALG00000033509
ENSGALG00000029960	ENSGALG00000029960
ENSGALG00000044409	ENSGALG00000044409
ENSGALG00000041281	ENSGALG00000041281
ENSGALG00000043348	ENSGALG00000043348
ENSGALG00000034863	ENSGALG00000034863
ENSGALG00000036575	ENSGALG00000036575
ENSGALG00000040210	ENSGALG00000040210
ENSGALG00000035190	ENSGALG00000035190
ENSGALG00000044702	ENSGALG00000044702
ENSGALG00000031765	ENSGALG00000031765
ENSGALG00000033289	ENSGALG00000033289
ENSGALG00000044974	ENSGALG00000044974
ENSGALG00000040814	ENSGALG00000040814
ENSGALG00000041059	ENSGALG00000041059
ENSGALG00000031711	ENSGALG00000031711
ENSGALG00000033607	ENSGALG00000033607
ENSGALG00000046594	ENSGALG00000046594
ENSGALG00000046605	ENSGALG00000046605
ENSGALG00000035957	ENSGALG00000035957
ENSGALG00000044417	ENSGALG00000044417
ENSGALG00000044511	ENSGALG00000044511
ENSGALG00000032822	ENSGALG00000032822
ENSGALG00000033409	ENSGALG00000033409
ENSGALG00000035265	ENSGALG00000035265
ENSGALG00000037007	TM9SF3L
ENSGALG00000036429	ENSGALG00000036429
ENSGALG00000046108	ENSGALG00000046108
ENSGALG00000034851	ENSGALG00000034851
ENSGALG00000032091	ENSGALG00000032091
ENSGALG00000044489	ENSGALG00000044489
ENSGALG00000034622	ENSGALG00000034622
ENSGALG00000040013	TISFL
ENSGALG00000032138	CPRL
ENSGALG00000030745	ENSGALG00000030745
ENSGALG00000036899	ENSGALG00000036899
ENSGALG00000032653	ENSGALG00000032653
ENSGALG00000040243	ENSGALG00000040243
ENSGALG00000042757	ENSGALG00000042757
ENSGALG00000044692	ENSGALG00000044692
ENSGALG00000046118	ENSGALG00000046118
ENSGALG00000036243	ENSGALG00000036243
ENSGALG00000032434	ENSGALG00000032434
ENSGALG00000032762	ENSGALG00000032762
ENSGALG00000046224	ENSGALG00000046224
ENSGALG00000044253	ENSGALG00000044253
ENSGALG00000034041	ENSGALG00000034041
ENSGALG00000034389	ENSGALG00000034389
ENSGALG00000038306	ENSGALG00000038306
ENSGALG00000035910	ENSGALG00000035910
ENSGALG00000036795	ENSGALG00000036795
ENSGALG00000043866	ENSGALG00000043866
ENSGALG00000039045	ENSGALG00000039045
ENSGALG00000043782	ENSGALG00000043782
ENSGALG00000033733	LOC107056644
ENSGALG00000036722	ENSGALG00000036722
ENSGALG00000033193	ENSGALG00000033193
ENSGALG00000043834	ENSGALG00000043834
ENSGALG00000039640	ENSGALG00000039640
ENSGALG00000043972	ENSGALG00000043972
ENSGALG00000032242	ENSGALG00000032242
ENSGALG00000032357	ENSGALG00000032357
ENSGALG00000043921	ENSGALG00000043921
ENSGALG00000032877	ENSGALG00000032877
ENSGALG00000042539	NNF1
ENSGALG00000038999	ENSGALG00000038999
ENSGALG00000029667	ENSGALG00000029667
ENSGALG00000044265	ENSGALG00000044265
ENSGALG00000043084	ENSGALG00000043084
ENSGALG00000030166	ENSGALG00000030166
ENSGALG00000043887	ENSGALG00000043887
ENSGALG00000043968	ENSGALG00000043968
ENSGALG00000031114	ENSGALG00000031114
ENSGALG00000038215	ENSGALG00000038215
ENSGALG00000043248	ENSGALG00000043248
ENSGALG00000039511	ENSGALG00000039511
ENSGALG00000043859	ENSGALG00000043859
ENSGALG00000033477	ENSGALG00000033477
ENSGALG00000042632	ENSGALG00000042632
ENSGALG00000042283	ENSGALG00000042283
ENSGALG00000029302	ENSGALG00000029302
ENSGALG00000041901	ENSGALG00000041901
ENSGALG00000035427	SNRNPP31L
ENSGALG00000039867	ENSGALG00000039867
ENSGALG00000043621	ENSGALG00000043621
ENSGALG00000037542	ENSGALG00000037542
ENSGALG00000034364	ENSGALG00000034364
ENSGALG00000046524	ENSGALG00000046524
ENSGALG00000045076	ENSGALG00000045076
ENSGALG00000031127	LOC107051443
ENSGALG00000045820	ENSGALG00000045820
ENSGALG00000042310	ENSGALG00000042310
ENSGALG00000041849	ENSGALG00000041849
ENSGALG00000035920	ENSGALG00000035920
ENSGALG00000031587	ENSGALG00000031587
ENSGALG00000045470	ENSGALG00000045470
ENSGALG00000035366	ENSGALG00000035366
ENSGALG00000029776	ENSGALG00000029776
ENSGALG00000034576	ENSGALG00000034576
ENSGALG00000035731	ENSGALG00000035731
ENSGALG00000031417	ENSGALG00000031417
ENSGALG00000036669	ENSGALG00000036669
ENSGALG00000036999	ENSGALG00000036999
ENSGALG00000045278	ENSGALG00000045278
ENSGALG00000029997	ENSGALG00000029997
ENSGALG00000033341	ENSGALG00000033341
ENSGALG00000041279	ENSGALG00000041279
ENSGALG00000042658	ENSGALG00000042658
ENSGALG00000041788	ENSGALG00000041788
ENSGALG00000032962	ENSGALG00000032962
ENSGALG00000031221	ENSGALG00000031221
ENSGALG00000030330	ENSGALG00000030330
ENSGALG00000043264	ENSGALG00000043264
ENSGALG00000040382	ENSGALG00000040382
ENSGALG00000036957	ENSGALG00000036957
ENSGALG00000043407	ENSGALG00000043407
ENSGALG00000035192	ENSGALG00000035192
ENSGALG00000035732	ENSGALG00000035732
ENSGALG00000033564	ENSGALG00000033564
ENSGALG00000029478	ENSGALG00000029478
ENSGALG00000033985	ENSGALG00000033985
ENSGALG00000042456	FOXM1L
ENSGALG00000041366	ENSGALG00000041366
ENSGALG00000031787	ENSGALG00000031787
ENSGALG00000040726	ENSGALG00000040726
ENSGALG00000038660	ENSGALG00000038660
ENSGALG00000044828	ENSGALG00000044828
ENSGALG00000041654	ENSGALG00000041654
ENSGALG00000040984	ENSGALG00000040984
ENSGALG00000025290	ENSGALG00000025290
ENSGALG00000032480	ENSGALG00000032480
ENSGALG00000030089	ENSGALG00000030089
ENSGALG00000029873	ENSGALG00000029873
ENSGALG00000035805	ENSGALG00000035805
ENSGALG00000036777	ENSGALG00000036777
ENSGALG00000040419	ENSGALG00000040419
ENSGALG00000043500	ENSGALG00000043500
ENSGALG00000037432	ENSGALG00000037432
ENSGALG00000037768	ENSGALG00000037768
ENSGALG00000037725	ENSGALG00000037725
ENSGALG00000031321	ENSGALG00000031321
ENSGALG00000042111	ENSGALG00000042111
ENSGALG00000034145	ENSGALG00000034145
ENSGALG00000037965	ENSGALG00000037965
ENSGALG00000029293	ENSGALG00000029293
ENSGALG00000039044	ENSGALG00000039044
ENSGALG00000037712	FCHO1
ENSGALG00000043814	ENSGALG00000043814
ENSGALG00000031970	ENSGALG00000031970
ENSGALG00000043659	ENSGALG00000043659
ENSGALG00000038170	TCEA3
ENSGALG00000039749	ENSGALG00000039749
ENSGALG00000042989	ENSGALG00000042989
ENSGALG00000041142	ENSGALG00000041142
ENSGALG00000031961	ENSGALG00000031961
ENSGALG00000036200	ENSGALG00000036200
ENSGALG00000029543	ENSGALG00000029543
ENSGALG00000033809	ENSGALG00000033809
ENSGALG00000038453	ENSGALG00000038453
ENSGALG00000042724	ENSGALG00000042724
ENSGALG00000035988	ENSGALG00000035988
ENSGALG00000037586	YIF1B
ENSGALG00000042312	ENSGALG00000042312
ENSGALG00000032362	ENSGALG00000032362
ENSGALG00000034578	ENSGALG00000034578
ENSGALG00000037905	ENSGALG00000037905
ENSGALG00000035437	ENSGALG00000035437
ENSGALG00000045476	ENSGALG00000045476
ENSGALG00000044398	ENSGALG00000044398
ENSGALG00000030387	ENSGALG00000030387
ENSGALG00000045695	ENSGALG00000045695
ENSGALG00000032448	ENSGALG00000032448
ENSGALG00000034745	ENSGALG00000034745
ENSGALG00000038056	ENSGALG00000038056
ENSGALG00000037095	ENSGALG00000037095
ENSGALG00000040225	ENSGALG00000040225
ENSGALG00000038651	ENSGALG00000038651
ENSGALG00000036047	ENSGALG00000036047
ENSGALG00000042274	ENSGALG00000042274
ENSGALG00000031981	ENSGALG00000031981
ENSGALG00000034112	ENSGALG00000034112
ENSGALG00000043518	ENSGALG00000043518
ENSGALG00000044589	ENSGALG00000044589
ENSGALG00000044181	ENSGALG00000044181
ENSGALG00000043049	ENSGALG00000043049
ENSGALG00000042107	ENSGALG00000042107
ENSGALG00000038255	PRRC2BL
ENSGALG00000037499	ENSGALG00000037499
ENSGALG00000033181	ENSGALG00000033181
ENSGALG00000038482	ENSGALG00000038482
ENSGALG00000034404	ENSGALG00000034404
ENSGALG00000039451	ENSGALG00000039451
ENSGALG00000036694	ENSGALG00000036694
ENSGALG00000045072	ENSGALG00000045072
ENSGALG00000041301	ENSGALG00000041301
ENSGALG00000043165	ENSGALG00000043165
ENSGALG00000031834	ENSGALG00000031834
ENSGALG00000038230	ENSGALG00000038230
ENSGALG00000034046	ENSGALG00000034046
ENSGALG00000039504	ENSGALG00000039504
ENSGALG00000038508	ENSGALG00000038508
ENSGALG00000029708	ENSGALG00000029708
ENSGALG00000036641	ENSGALG00000036641
ENSGALG00000044094	ENSGALG00000044094
ENSGALG00000036480	ENSGALG00000036480
ENSGALG00000034890	ENSGALG00000034890
ENSGALG00000030048	ENSGALG00000030048
ENSGALG00000043712	ENSGALG00000043712
ENSGALG00000038118	ENSGALG00000038118
ENSGALG00000030835	ENSGALG00000030835
ENSGALG00000036405	ENSGALG00000036405
ENSGALG00000043169	ENSGALG00000043169
ENSGALG00000029352	ENSGALG00000029352
ENSGALG00000037451	ENSGALG00000037451
ENSGALG00000043673	ENSGALG00000043673
ENSGALG00000044494	ENSGALG00000044494
ENSGALG00000030085	ENSGALG00000030085
ENSGALG00000034937	ENSGALG00000034937
ENSGALG00000046383	ENSGALG00000046383
ENSGALG00000031072	ENSGALG00000031072
ENSGALG00000033676	ENSGALG00000033676
ENSGALG00000043228	ENSGALG00000043228
ENSGALG00000034200	ENSGALG00000034200
ENSGALG00000033934	ENSGALG00000033934
ENSGALG00000044010	ENSGALG00000044010
ENSGALG00000045835	ENSGALG00000045835
ENSGALG00000031180	ENSGALG00000031180
ENSGALG00000046355	ENSGALG00000046355
ENSGALG00000033404	RARG
ENSGALG00000043216	ENSGALG00000043216
ENSGALG00000036366	ENSGALG00000036366
ENSGALG00000046557	ENSGALG00000046557
ENSGALG00000041352	ENSGALG00000041352
ENSGALG00000030896	ENSGALG00000030896
ENSGALG00000044080	ENSGALG00000044080
ENSGALG00000045320	ENSGALG00000045320
ENSGALG00000040595	ENSGALG00000040595
ENSGALG00000042734	ENSGALG00000042734
ENSGALG00000043326	ENSGALG00000043326
ENSGALG00000035413	ENSGALG00000035413
ENSGALG00000040677	ENSGALG00000040677
ENSGALG00000031335	ENSGALG00000031335
ENSGALG00000044034	ENSGALG00000044034
ENSGALG00000030273	ENSGALG00000030273
